ti,T,T_b,pool_raw,pool_bucketed,pool_addr_n,K_sampled,item_n,addr_n,H_knap_item,H_knap_addr,H_naive_item,H_naive_addr,saturated,skipped
1374,2492392878022621400,249,7529,6136,5173,2000,1020,994,4.732416862953263,4.7289678841613885,12.87824254386927,12.336785476203755,True,False
1375,80254745627490374834,8025,10408,8871,7228,2000,1237,1195,5.739104414079742,5.737043612976489,13.345405246717796,12.8193807908646,True,False
1376,2992500000000000,0,123,0,0,0,0,0,0.0,0.0,6.94251450533924,0,False,True
1377,8117994109685937834,812,9282,7785,6429,2000,1204,1161,5.3472391800413135,5.34330032535077,13.180219982170192,12.650378635397704,True,False
1378,19950000000000000,2,49,36,36,470,36,36,4.988172015827489,4.988172015827489,5.614709844115208,5.169925001442312,False,False
1379,401823892492827258388,40182,1947,1943,1682,0,0,0,0.0,0.0,10.927037168720295,10.715961990255144,False,True
1380,5757569350846058074,576,8471,6931,5759,2000,972,943,4.920932498628462,4.917473813759488,13.048316574158473,12.49160260669611,True,False
1381,11594527682153530,1,1291,592,573,592,592,573,9.209453365628951,9.139166810773482,10.33427328530719,9.162391328756906,False,False
1382,65017050000000000,7,2934,1957,1809,2000,904,868,4.551918538130651,4.534828007350498,11.51865315567339,10.82097669262124,True,False
1383,208108109855674648297,20811,5569,5502,4473,0,0,0,0.0,0.0,12.443202577297011,12.127027043004599,False,True
1384,932684545881173604,93,1725,1680,1374,2000,140,139,4.428231249166941,4.427710993572779,10.752380646552893,10.4241662888181,True,False
1385,1165926417793762491,117,7492,5889,4974,2000,1226,1182,5.089160389310406,5.084807326886974,12.871135184243045,12.280190792216906,True,False
1386,2572238557566864955,257,3094,2634,2207,2000,470,457,4.60612716554827,4.600480167831607,11.595257481449035,11.107870914279614,True,False
1387,85627447576230000,9,872,639,595,2000,284,279,4.584650814460005,4.578138480868475,9.768184324776927,9.216745858195306,True,False
1388,42889706671213733774,4289,5267,5201,4217,2000,214,213,5.231767228832543,5.231387885785727,12.362765744153958,12.042001306279133,True,False
1389,20856810265552735754,2086,8478,7424,6206,2000,977,963,4.598930279711008,4.595378379650414,13.049508251055096,12.59944798152872,True,False
1390,300751879699248120,30,1602,1533,1295,2000,191,190,4.367380645005202,4.365863194322349,10.64565843240871,10.338736382573916,True,False
1391,1455121141316837,0,817,0,0,0,0,0,0.0,0.0,9.674192268145683,0,False,True
1392,970004588406000000,97,715,710,670,2000,71,69,4.4514629719215275,4.449616171530352,9.481799431665753,9.388017285345136,True,False
1393,25649253019578995045,2565,9457,8037,6608,2000,1083,1052,5.04402607920768,5.0407451415917075,13.207166881383289,12.689997971419446,True,False
1394,11673045924518821455,1167,9240,7887,6376,2000,1233,1188,5.167324389500097,5.163782454809775,13.17367713630342,12.638435913990472,True,False
1395,10520300870931252003,1052,4516,4457,3589,2000,204,203,4.492743057984047,4.491818921211806,12.140829770773001,11.809366207816078,True,False
1396,9971010000000000000,997,4287,4223,3403,2000,200,199,4.4222554086360235,4.42113433240284,12.065752701816972,11.73259143596501,True,False
1397,30000000000000000,3,3445,1859,1762,2000,1210,1169,5.299222615693672,5.2738976538137585,11.750288267591653,10.782998208920414,True,False
1398,100000000000000000,10,4739,3108,2836,2000,1217,1172,4.805614174636501,4.786308573061515,12.2103669456326,11.469641817239516,True,False
1399,469993392624286411,47,6344,4711,4097,2000,1227,1182,4.868689833585011,4.857750221504412,12.63117705570398,12.0003521774803,True,False
1400,378470446363019076,38,5123,3846,3401,2000,1009,983,4.418870749687525,4.412778121896174,12.322773176454564,11.731743290707842,True,False
1401,100250626566416040,10,4708,3242,2946,2000,1236,1193,4.788698153619832,4.768071360463226,12.200898605038445,11.524541715035848,True,False
1402,12549935476111423,1,2709,1113,1071,1113,1113,1071,10.12023787734196,10.033419197662631,11.403544678202014,10.064742764750257,False,False
1403,142039167379992628,14,3311,2475,2307,2000,852,842,5.323755497726911,5.315731972033985,11.693051295397,11.171802288682983,True,False
1404,176288689946633417,18,1207,1140,1012,2000,184,183,4.387283515092068,4.385282681411368,10.237209960755022,9.98299357469431,True,False
1405,1625925000000000000,163,2858,2813,2306,2000,200,200,4.5815595236966455,4.5815595236966455,11.480790201095816,11.171176797651771,True,False
1406,13883667926652291,1,1415,679,653,679,679,653,9.407267764244732,9.32131116928656,10.466586337719244,9.350939181546432,False,False
1407,249375000000000000,25,1425,1365,1205,2000,201,200,4.4608150407859375,4.459317423359117,10.476746203939467,10.234817431117325,True,False
1408,99750000000000000,10,2263,1608,1471,2000,645,626,5.265123228570761,5.245728642071901,11.144020869266893,10.522581531254831,True,False
1409,996824927718480000,100,1084,918,825,2000,210,206,4.488720791534941,4.485095863973585,10.08214904135387,9.688250309133178,True,False
1410,1173167782627165,0,753,0,0,0,0,0,0.0,0.0,9.556506054671928,0,False,True
1411,9222444909677235761,922,1772,1767,1556,2000,74,73,4.607930827183159,4.606951344961303,10.791162888555018,10.603626344986193,True,False
1412,51004248315526313377,5100,10185,8553,6923,2000,1267,1220,6.154008184450806,6.1316508277917645,13.31415835985325,12.757181632816716,True,False
1413,1324141534540856,0,446,0,0,0,0,0,0.0,0.0,8.800899899920305,0,False,True
1414,4987500000000000,0,259,0,0,0,0,0,0.0,0.0,8.016808287686555,0,False,True
1415,1116437978922160720,112,6950,5516,4712,2000,1028,1000,4.499702797977466,4.494325354226385,12.762797262498232,12.20212382383046,True,False
1416,508725000000000000,51,1991,1935,1634,2000,205,203,4.8639199829159265,4.863242693299824,10.959277505720502,10.674192268145683,True,False
1417,241784025000000000,24,4199,3153,2810,2000,981,942,4.557408204893501,4.542136618535192,12.035830072835017,11.456354415108288,True,False
1418,299263840202346281,30,4157,3226,2911,2000,935,923,4.397175466238192,4.391449982040274,12.021327032624372,11.507299124122765,True,False
1419,258607795711470630,26,4302,3231,2932,2000,966,953,4.5313561936256175,4.52787067169082,12.070791809423062,11.517669388133811,True,False
1420,105806665330752836,11,3693,2600,2439,2000,965,951,4.386476181489815,4.382491473075256,11.850577547205614,11.252074042796185,True,False
1421,171747651426112577,17,4462,3253,2916,2000,1087,1046,4.479547041897162,4.46495894642288,12.12347479824414,11.509775004326936,True,False
1422,10088297726099250000,1009,2085,2073,1742,2000,70,70,4.488169803763376,4.488169803763376,11.025831668332026,10.766528908598865,True,False
1423,44868978482882400000,4487,2640,2629,2148,2000,92,91,4.915799392436853,4.915461009731263,11.366322214245816,11.068778277985412,True,False
1424,1520356809317156106,152,1135,1124,976,2000,76,75,4.693519183272959,4.692575255870929,10.148476582178278,9.930737337562887,True,False
1425,54862500000000000,5,2908,1911,1773,2000,916,880,5.103149511506478,5.079158644552354,11.505811553919594,10.79197682089869,True,False
1426,111083239867166759935,11108,6908,6637,5509,0,0,0,0.0,0.0,12.754052367528924,12.42757474756509,False,True
1427,135774324451224491677,13577,7705,7027,5783,0,0,0,0.0,0.0,12.911579241402148,12.49760238678349,False,True
1428,1002506265664160401,100,4967,4213,3585,2000,781,775,4.469348084852751,4.467015022246151,12.278159031437237,11.807757403589267,True,False
1429,4358286970586036608,436,3684,3615,2896,2000,201,200,4.67574742056197,4.674997092293351,11.847057346091336,11.499845887083206,True,False
1430,394059490276325164,39,1692,1625,1380,2000,185,184,4.461945930096062,4.459853697509541,10.72451385311995,10.430452551665532,True,False
1431,788375464905056001,79,2179,2119,1747,2000,199,198,4.391783913789544,4.389949051404223,11.089450481115907,10.77066389291676,True,False
1432,9450742004049797037,945,4596,4495,3692,2000,409,407,5.7208167518254545,5.719987650130879,12.166163082646113,11.850186837645774,True,False
1433,99500625000000000000,9950,5540,5501,4411,2000,215,215,4.678757396876531,4.678757396876533,12.43567026093655,12.106890045092218,True,False
1434,44378574815758795877,4438,2661,2648,2214,2000,89,89,4.927403447345859,4.927403447345859,11.37775279502222,11.112439506781552,True,False
1435,3459130500000000000,346,3484,3416,2775,2000,192,191,4.486569641491929,4.485569391429413,11.766528908598865,11.43827205612483,True,False
1436,478800000000000000,48,1818,1752,1489,2000,196,195,4.374422609971791,4.373200048149062,10.828136484194108,10.5401280385821,True,False
1437,2973524284100134083,297,1384,1377,1211,2000,86,84,4.675486010280933,4.674171083419892,10.434628227636725,10.24198314969433,True,False
1438,498750000000000000,50,1836,1773,1511,2000,200,199,4.534495741413783,4.533649294566797,10.842350343413807,10.561287945164828,True,False
1439,1973884837806000000,197,1213,1206,1040,2000,81,80,4.324147626360388,4.322828719411607,10.24436383512051,10.022367813028454,True,False
1440,2613450000000000000,261,3382,3324,2710,2000,207,205,4.5817144944835695,4.5777519428340545,11.723660944409984,11.404077136241234,True,False
1441,3114895446856357567,311,3895,3331,2768,2000,571,552,4.6433987222662285,4.633845687110613,11.92740761294903,11.434628227636725,True,False
1442,598500000000000000,60,6269,4868,4229,2000,1132,1098,4.611184134197948,4.605692717508765,12.61401961443572,12.046100845028802,True,False
1443,586587505413289774,59,6537,5032,4370,2000,1186,1144,4.545713925212187,4.525585285621839,12.674412981837063,12.093417564387961,True,False
1444,5371002071869481145,537,3646,3155,2592,2000,513,496,4.7403619050278,4.730755535228231,11.832098846039134,11.339850002884624,True,False
1445,3491250000000000,0,663,0,0,0,0,0,0.0,0.0,9.372865060112588,0,False,True
1446,17863336412133712212,1786,4701,4646,3735,2000,244,243,5.305922842098961,5.305844592955085,12.198751965193736,11.8668925276766,True,False
1447,17541405847020518064,1754,4818,4737,3851,2000,312,312,4.8327133957728385,4.8327133957728385,12.23421867823847,11.911017407796985,True,False
1448,2505919728444251209,251,3515,3429,2879,2000,347,346,4.824667698691359,4.824327055089331,11.779308973959898,11.491352073563435,True,False
1449,6038476699544652269,604,4290,4191,3461,2000,389,387,5.165483489544933,5.1642001699016875,12.066761932386909,11.756973226165448,True,False
1450,4800555375521802117,480,4191,4086,3384,2000,429,427,5.235794163544097,5.235449318121059,12.03307880613062,11.72451385311995,True,False
1451,1565838554095013936,157,7506,6178,5157,2000,1198,1156,4.439513086172079,4.425739258786999,12.873828574886977,12.332316330199218,True,False
1452,1975050000000000000,198,5729,4892,4161,2000,863,853,4.614044232024012,4.612057502272065,12.484067622432198,12.022714573044759,True,False
1453,10174500000000000000,1017,4448,4389,3544,2000,206,205,4.749676934419676,4.748996472943075,12.118941072723507,11.791162888555018,True,False
1454,136935837888173057,14,4660,3029,2737,2000,1050,1021,4.379171371605194,4.369555000856403,12.186114239541643,11.418379719364957,True,False
1455,449213170298734301,45,5677,4107,3599,2000,966,937,4.792698634396101,4.785344180061067,12.470913026274877,11.813380386924727,True,False
1456,214462500000000000,21,5122,3478,3087,2000,1042,1013,4.521716760130528,4.507935181905979,12.322491537597468,11.591989767615125,True,False
1457,99750000000000,0,76,0,0,0,0,0,0.0,0.0,6.247927513443585,0,False,True
1458,9975000000000000,1,782,264,258,264,264,258,8.044394119358454,7.996080151547229,9.611024797307353,8.011227255423254,False,False
1459,107739000703524271838,10774,7569,6986,5747,0,0,0,0.0,0.0,12.885886991697456,12.488593333835409,False,True
1460,236068084464058892,24,1424,1357,1184,2000,183,182,4.520853427215004,4.518408937502231,10.475733430966399,10.20945336562895,True,False
1461,50000000000000000000,5000,4549,4490,3655,2000,174,173,5.33501949118333,5.333818156542042,12.151333719291655,11.8356556908398,True,False
1462,501253132832080200,50,1971,1902,1614,2000,196,194,4.444972186074003,4.411643964120629,10.944712061043486,10.656424863277781,True,False
1463,3911704091600989,0,1426,0,0,0,0,0,0.0,0.0,10.477758266443889,0,False,True
1464,99750000000000000000,9975,663,603,545,2000,145,145,5.989930546219453,5.989930546219454,9.372865060112588,9.090112419664289,True,False
1465,6084750000000000000,608,7955,6746,5487,2000,1098,1055,4.787611456613542,4.7791591644271385,12.95764621521841,12.421801860469873,True,False
1466,105263157894736842,11,180,144,139,2000,68,68,4.672503575072188,4.672503575072187,7.491853096329675,7.118941072723508,True,False
1467,10339629060300309510,1034,8885,7416,6128,2000,997,967,4.962041382192767,4.958751559604375,13.11715606091604,12.581200581924957,True,False
1468,25860918817676711768,2586,9403,8056,6614,2000,1103,1070,5.4117744445118445,5.409348457269113,13.198905402581904,12.691307330191115,True,False
1469,65835000000000000,7,1936,1339,1237,2000,592,575,4.538433115128251,4.525616788712646,10.918863237274595,10.27262978497637,True,False
1470,1861063507839792481,186,3998,3362,2838,2000,628,609,4.3854423519820465,4.375411226488495,11.965062756744627,11.470658874060552,True,False
1471,18970476531509586486,1897,7586,6730,5624,2000,914,904,5.9148807429545505,5.914413774436423,12.889123656294238,12.457380879072534,True,False
1472,17499184995715592,2,262,223,223,2000,199,199,6.432596116266604,6.432596116266602,8.03342300153745,7.800899899920305,True,False
1473,6446825216756080,1,1907,282,276,282,282,276,8.139551352398794,8.089905962327872,10.897089128312755,8.108524456778168,False,False
1474,25900675460514667783,2590,5663,5498,4549,2000,519,516,5.411668129141904,5.410839563380542,12.467350814487581,12.151333719291655,True,False
1475,58345907057592354162,5835,9622,8151,6688,2000,1029,997,5.626343168324646,5.622695284052393,13.232121084082221,12.707359132080883,True,False
1476,18638582208431445709,1864,2326,2315,1947,2000,61,61,4.369984183116529,4.369984183116529,11.183635381473218,10.927037168720295,True,False
1477,54857653460476062661,5486,2786,2775,2327,2000,64,64,4.485407270078536,4.485407270078535,11.443979542601253,11.184255495405349,True,False
1478,139299696785592308,14,1109,1050,961,2000,199,198,4.353393526671323,4.351821311992554,10.11504365016171,9.90839262077375,True,False
1479,2294020385614297604,229,7552,6291,5218,2000,1158,1114,4.553580798088518,4.543163358602658,12.88264304936184,12.349281228817452,True,False
1480,831799050205413832,83,6595,5027,4349,2000,1077,1046,4.669753329993235,4.6639059257330615,12.687156944138907,12.086467993464069,True,False
1481,407647481596405532,41,6241,4607,4013,2000,1224,1179,5.121257431690988,5.107415978554979,12.607561496354206,11.970465440779995,True,False
1482,53657824726156885,5,4039,2503,2309,2000,1232,1191,5.150924297007967,5.130419872746146,11.979782430703086,11.173052457774116,True,False
1483,99368522170601460000,9937,4742,4174,3373,2000,621,602,5.9596687265584,5.956920039220403,12.211279947482009,11.719816603018126,True,False
1484,276555000000000000000,27656,8090,7253,6064,0,0,0,0.0,0.0,12.981923987317339,12.566054038171092,False,True
1485,195257803681586250854,19526,8169,7314,6118,0,0,0,0.0,0.0,12.995943767764953,12.578844391558203,False,True
1486,59504180084381071273,5950,9282,8086,6701,2000,1019,998,4.9730042265746945,4.968602809823086,13.180219982170192,12.710160691782914,True,False
1487,31894816265416641,3,2003,1245,1222,2000,778,772,5.285407218223548,5.280264759394836,10.967946705812707,10.25502856981873,True,False
1488,845761234233715,0,508,0,0,0,0,0,0.0,0.0,8.988684686772165,0,False,True
1489,206235813492264362256,20624,4809,4752,3864,0,0,0,0.0,0.0,12.231521210875703,11.915879378835774,False,True
1490,5645040299662710,1,491,192,192,192,192,192,7.584962500721157,7.584962500721157,8.939579214314692,7.584962500721156,False,False
1491,1234602080511158078,123,6568,5398,4601,2000,997,978,4.440404951587613,4.433436408521153,12.681238411777805,12.167731741103244,True,False
1492,8198074772063766,1,1539,387,387,387,387,387,8.596189756144412,8.596189756144412,10.58777751632821,8.59618975614441,False,False
1493,7563524782903073,1,1906,403,397,403,403,397,8.654636028527968,8.619896574433675,10.896332403909941,8.632995197142957,False,False
1494,4427854530062522,0,1171,0,0,0,0,0,0.0,0.0,10.193525360501216,0,False,True
1495,249375000000000000,25,5001,3640,3231,2000,1092,1059,4.530571617861627,4.514590287816342,12.288000889707574,11.657765035265363,True,False
1496,54991411798225822,5,3975,2427,2248,2000,1216,1175,4.5499953657704015,4.534801041259356,11.95673914505908,11.134426320220927,True,False
1497,24937500000000000,2,3289,1693,1605,2000,1211,1167,6.569100081028601,6.526694353792905,11.683433292835403,10.648357582009666,True,False
1498,177555000000000000,18,4213,3032,2767,2000,1010,990,4.558175509484781,4.551164013873931,12.040632200562253,11.434106928609955,True,False
1499,12137220350377727,1,11,9,9,9,9,9,3.169925001442312,3.169925001442312,3.4594316186372973,3.169925001442312,False,False
1500,5486250000000000000,549,423,421,389,2000,47,46,4.28726146003507,4.281386735105737,8.72451385311995,8.603626344986193,True,False
1501,3740625000000000000,374,413,411,381,2000,43,42,4.175998891900244,4.175299365436542,8.689997971419446,8.573647187493322,True,False
1502,933660119347979762,93,267,265,254,2000,40,40,4.192040982498986,4.192040982498986,8.060695931687555,7.9886846867721655,True,False
1503,139650000000000000,14,134,132,131,2000,46,46,4.233403061488452,4.233403061488451,7.066089190457772,7.03342300153745,True,False
1504,79800000000000000,8,129,125,124,2000,50,50,4.255094332638448,4.255094332638447,7.011227255423254,6.954196310386875,True,False
1505,1383992751239091660,138,7186,5765,4902,2000,1072,1041,4.503165896578928,4.496622746746916,12.810973220002165,12.25915476886684,True,False
1506,902255639097744360,90,2282,2214,1824,2000,191,190,4.392193331550765,4.390359234010124,11.156083076288681,10.832890014164741,True,False
1507,2533451716392754773,253,3318,3258,2691,2000,254,254,4.913273527064728,4.913273527064726,11.696098170955864,11.393926675640417,True,False
1508,2297124125014208478,230,3406,3326,2779,2000,309,309,4.634363144657581,4.634363144657581,11.733862719678543,11.440350119200563,True,False
1509,9944027672439421274,994,4475,4392,3598,2000,333,333,4.960590541158623,4.960590541158622,12.127671967038982,11.812979471251483,True,False
1510,12000000000000000000,1200,5125,4970,4091,2000,472,470,4.917755623649668,4.91730510133657,12.32333628928017,11.998237821888047,True,False
1511,17944862155388471177,1794,5443,5278,4369,2000,531,528,5.912547519445024,5.912001485221408,12.410186320725094,12.093087390444218,True,False
1512,5979397376869383844,598,4756,4571,3813,2000,552,550,5.309945692094145,5.309685436392918,12.215532999745657,11.896710815726115,True,False
1513,2773647220992927285,277,4457,4231,3567,2000,629,626,4.430699226191847,4.4296988260317836,12.121857245612654,11.800495500466813,True,False
1514,7849132727549055,1,728,287,287,287,287,287,8.164906926675688,8.164906926675688,9.507794640198696,8.164906926675688,False,False
1515,136617964691624969,14,3046,2291,2152,2000,779,773,4.392966495369588,4.390762269553594,11.572700226487292,11.071462362556623,True,False
1516,14932820899627374,1,1771,897,887,897,897,887,9.80896417491926,9.786667630883585,10.790348496751914,9.792790294301064,False,False
1517,4570558721128051940,457,7629,6494,5466,2000,982,965,4.8062648000639285,4.803732646872334,12.897278247411263,12.416269744523207,True,False
1518,330239606760339096,33,1246,1006,900,2000,292,286,4.511753874809531,4.4995488202496645,10.283088353024002,9.813781191217037,True,False
1519,569966424195788585,57,4669,3703,3204,2000,900,863,4.437025205385703,4.42365780236972,12.188897873242189,11.64565843240871,True,False
1520,8957617112179002751,896,4337,4283,3438,2000,206,204,4.628284062931534,4.627385053023095,12.082481727863103,11.747353829478062,True,False
1521,338847117794486214,34,3809,2955,2601,2000,815,782,4.552129362485911,4.534658515323014,11.89519657256334,11.34485068394299,True,False
1522,9496553286299020275,950,9285,7783,6336,2000,1260,1216,4.966598481291757,4.960951844259164,13.180686194822783,12.62935662007961,True,False
1523,3989121035037175344,399,3992,3427,2833,2000,575,556,4.653829896506133,4.6441190138543975,11.96289600533726,11.468114886378098,True,False
1524,673787985512476355,67,5433,4352,3821,2000,969,956,4.553669552044087,4.550579116240151,12.407533331671324,11.89973454235751,True,False
1525,5910040620025698,1,1578,181,180,181,181,180,7.499845887083204,7.488796163326297,10.623881490013458,7.491853096329675,False,False
1526,9447652235440279570,945,4566,4467,3675,2000,389,388,5.241024384148428,5.240812205069287,12.156715144224702,11.843528534611089,True,False
1527,11951047500000000000,1195,4482,4427,3565,2000,252,252,5.503703380729846,5.503703380729846,12.129926933510394,11.79968636133125,True,False
1528,879849624060150375,88,198,168,162,2000,56,56,4.656345325124464,4.656345325124464,7.6293566200796095,7.339850002884624,True,False
1529,3717567642852588,0,62,0,0,0,0,0,0.0,0.0,5.954196310386875,0,False,True
1530,82400760951208912867,8240,7686,6921,5698,2000,826,820,5.805341213012231,5.805009023559132,12.908017261062803,12.476239906323851,True,False
1531,47117794486215538,5,2493,1623,1567,2000,891,881,4.787472295676093,4.781794919189957,11.283667167491501,10.61378946447258,True,False
1532,97716306659800603,10,3053,2169,2059,2000,912,902,4.550709152655481,4.54625228107664,11.57601187420678,11.007728114632254,True,False
1533,166174492046791363,17,4854,3216,2883,2000,1041,1011,4.458561647384826,4.452207975058318,12.244958393151133,11.493355121494906,True,False
1534,1020000000000000000,102,6860,5426,4642,2000,1020,991,5.244248851106239,5.222072409435244,12.743992861060175,12.180530807344482,True,False
1535,9037878884044880,1,1795,497,489,497,497,489,8.957102041562287,8.92088473773935,10.809768128710413,8.933690654952233,False,False
1536,2051342296107127265,205,8069,6580,5539,2000,1187,1147,4.69461598050537,4.689038066787983,12.978174174468169,12.43540982316332,True,False
1537,1015775656024171340,102,7421,5906,5006,2000,1238,1198,4.553575340085689,4.537011256366865,12.85739789170129,12.289442575688332,True,False
1538,19941060749580159908,1994,4840,4772,3814,2000,189,188,4.455717103717677,4.454516401768846,12.240791332161956,11.897089128312755,True,False
1539,2092552318367145082,209,4162,3517,2952,2000,647,627,4.526201952482105,4.51473766304861,12.023061249735335,11.527477006060396,True,False
1540,99798120031446924259,9980,2772,2761,2238,2000,94,92,5.117853629641875,5.077305036905601,11.436711542137214,11.127994320976393,True,False
1541,3973908631843500000,397,1667,1654,1364,2000,79,78,4.321166792767377,4.320156049883975,10.703038388986418,10.413627929024173,True,False
1542,23724322943501250000,2372,4974,4907,3932,2000,204,202,4.996565168448925,4.995734227238394,12.280190792216906,11.94104760634058,True,False
1543,57074958331650000,6,134,129,123,2000,60,59,4.2847544592712605,4.281585429098552,7.066089190457772,6.94251450533924,True,False
1544,50162324022046911093,5016,2742,2729,2252,2000,81,80,4.618104772566917,4.6174460244485305,11.421012855779226,11.13699111208023,True,False
1545,5773520022527619876,577,1852,1839,1524,2000,72,71,4.270350072688681,4.268898721856106,10.854868383260236,10.573647187493322,True,False
1546,105735000000000000000,10574,5478,5419,4406,0,0,0,0.0,0.0,12.419433550705378,12.105253779700883,False,True
1547,34942109191701444,3,3567,2052,1922,2000,1229,1190,5.304918989176373,5.2802970657653825,11.800495500466813,10.90839262077375,True,False
1548,438623131525110105,44,587,574,540,2000,77,76,4.276744612609256,4.275265439657472,9.197216693110052,9.076815597050832,True,False
1549,78882300000000,0,12,0,0,0,0,0,0.0,0.0,3.584962500721156,0,False,True
1550,3668704563838766337,367,8604,7028,5843,2000,1226,1185,4.657726700184916,4.649336015224638,13.070791809423062,12.512493573945038,True,False
1551,4987500000000000000,499,1837,1828,1526,2000,80,79,4.468326189091167,4.4677640040472,10.84313591111135,10.57553924683453,True,False
1552,9975000000000000000,998,2124,2111,1754,2000,76,75,4.3116617371782375,4.310499753260629,11.052568050804153,10.776433032444734,True,False
1553,4788000000000000000,479,1682,1671,1381,2000,75,74,4.557249357240574,4.55619865319861,10.715961990255144,10.43149760425805,True,False
1554,9975000000000000000,998,2181,2168,1817,2000,85,83,4.419850608734193,4.418559228229103,11.09077405464075,10.827342704234116,True,False
1555,9975000000000000000,998,4340,4271,3410,2000,196,194,4.486453256191735,4.481487995925702,12.083479327331842,11.735556023911535,True,False
1556,9975000000000000000,998,5039,4867,4042,2000,503,501,4.588806080577115,4.588153844630762,12.298921740969753,11.980853606379736,True,False
1557,9975000000000000000,998,5401,5179,4308,2000,621,618,4.526440180234299,4.524638043552231,12.39901083295199,12.072802534544207,True,False
1558,9975000000000000000,998,6580,5812,4830,2000,802,796,4.877334691235214,4.876563264553904,12.683871868622603,12.237807473723135,True,False
1559,25735500000000000000,2574,9622,8228,6761,2000,1147,1113,5.412874334690597,5.410437172532323,13.232121084082221,12.723020931812032,True,False
1560,8474628200208815098,847,4215,4172,3344,2000,220,220,5.037081806255394,5.037081806255392,12.041316915829444,11.707359132080883,True,False
1561,35908672392203742,4,275,181,178,2000,110,110,5.088595416628735,5.088595416628735,8.103287808412022,7.475733430966398,True,False
1562,337901491240419640,34,2481,2283,2042,2000,581,578,4.383701930484855,4.380513416580845,11.276706019892432,10.995767150877802,True,False
1563,316620567133742439,32,4377,3345,2947,2000,961,922,4.807544857262075,4.784809793231862,12.095726668639047,11.525031345124,True,False
1564,118494556998388941,12,4787,3245,2942,2000,1211,1172,4.463258691916764,4.4528490097022715,12.224906090719767,11.522581531254831,True,False
1565,999561047532825760,100,6660,5189,4463,2000,1012,981,4.581863265736293,4.574401183811424,12.701306461958625,12.123798091251855,True,False
1566,49856853333861454330,4986,5381,5300,4315,2000,306,306,4.729197746941651,4.72919774694165,12.393658591454773,12.075144844066317,True,False
1567,99732638836019369882,9973,5633,5552,4530,2000,317,317,4.99768007573579,4.99768007573579,12.459687756239548,12.145295334933598,True,False
1568,49856645697935051407,4986,5427,5345,4357,2000,328,328,4.999820206261033,4.999820206261033,12.405939193342396,12.089119397915168,True,False
1569,41867010203659175716,4187,5373,5290,4312,2000,338,338,5.241866469418625,5.241866469418625,12.391512122707118,12.074141462752506,True,False
1570,1394152891218256429,139,968,960,863,2000,73,72,4.372769303963297,4.371638095681551,9.918863237274595,9.753216749178955,True,False
1571,97974289213217421428,9797,2274,2267,1892,2000,94,92,5.271651243438242,5.234650882235025,11.151016538892248,10.885696373339394,True,False
1572,89775000000000000,9,4336,2750,2528,2000,1208,1167,4.462728786218165,4.451712113922681,12.08214904135387,11.303780748177102,True,False
1573,9975000000000000,1,1041,337,330,337,337,330,8.39660478118186,8.352821732214014,10.023754353299417,8.366322214245816,False,False
1574,5184842386971450000,518,671,599,543,2000,108,108,4.495214419095905,4.4952144190959045,9.390168956200183,9.084808387804362,True,False
1575,6694222500000000000,669,538,487,439,2000,109,109,5.1576362364621495,5.1576362364621495,9.071462362556623,8.778077129535358,True,False
1576,17276700000000000000,1728,213,189,182,2000,68,68,5.469138862765013,5.469138862765013,7.734709620225838,7.507794640198696,True,False
1577,6174525000000000000,617,68,64,64,2000,36,36,4.737132900157063,4.737132900157064,6.087462841250339,6.0,True,False
1578,454922251193732595,45,590,578,532,2000,72,71,4.247726548645469,4.237680668562088,9.204571144249204,9.055282435501189,True,False
1579,6229891503668116947,623,6330,5557,4654,2000,822,814,5.599601553333521,5.5984248197583995,12.627989784315703,12.184255495405349,True,False
1580,53675000000000000000,5368,9517,8019,6567,2000,1028,996,6.508885529844182,6.4774647216681815,13.216291155757055,12.681018739902102,True,False
